Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,Cost_Was_Negative,Age_Group,Age_Risk,Downtime_Risk,Failure_Risk,Cost_Risk,Risk_Score,Health_Score,Risk_Category
MD00881,CT Scanner,29-03-2021,4,MedEquip,Model-250,USA,9258.59,10.63,4,6,2,circuit failure caused operational delay; inspection initiated. driver update average severity report,False,3-5 Years,27.27272727272727,31.188423645320203,50.0,31.89270588098158,36.18961372433783,63.81038627566217,Medium Risk
MD04353,PET Scanner,05-10-2023,2,UltraMed,Model-200,Canada,1334.02,5.56,3,1,1,Component replacement after detecting abnormal sound; functionality restored. reviewed logs component review,False,0-2 Years,9.090909090909092,15.578817733990146,8.333333333333332,3.026111752018677,9.597049488782597,90.4029505112174,Low Risk
MD00379,MRI Scanner,20-11-2013,12,ImagingTech,Model-400,France,1616.02,4.19,5,0,1,System performance degraded due to software crash; mitigation via system reset. reboot failed critical malfunction,False,9+ Years,100.0,11.360837438423648,0.0,4.053344717891594,24.218920175105414,75.78107982489459,Low Risk
MD01583,X-Ray Machine,27-05-2014,11,ScanPro,Model-150,Japan,6650.76,15.43,3,4,3,Component replacement after detecting circuit failure; functionality restored. software reset low priority fault,False,9+ Years,90.9090909090909,45.96674876847291,33.33333333333333,22.39324153561858,46.45049111948377,53.54950888051623,Medium Risk
MD02767,MRI Scanner,17-04-2019,6,UltraMed,Model-350,Canada,7985.35,4.75,5,0,1,System performance degraded due to circuit failure; mitigation via inspection. component issue component review,False,6-8 Years,45.45454545454545,13.08497536945813,0.0,27.25471261336445,18.46734422441942,81.53265577558058,Low Risk
MD00176,CT Scanner,18-12-2018,7,ImagingTech,Model-100,UK,7295.66,1.03,5,1,1,Routine check completed; sensor misalignment observed during diagnostics. quick fix low priority fault,False,6-8 Years,54.54545454545454,1.6317733990147785,8.333333333333332,24.742399477786815,18.847102824352707,81.1528971756473,Low Risk
MD03069,X-Ray Machine,25-10-2013,12,ScanPro,Model-200,Japan,7763.21,0.85,4,0,1,Component software patch after detecting battery wear; functionality restored. data loss critical malfunction,False,9+ Years,100.0,1.0775862068965518,0.0,26.44552987918356,25.612381837905676,74.38761816209433,Low Risk
MD04657,CT Scanner,29-04-2020,5,CardioSync,Model-250,Canada,23789.74,14.08,1,5,3,Component software patch after detecting battery wear; functionality restored. moderate delay average severity report,False,3-5 Years,36.36363636363637,41.810344827586206,41.66666666666667,84.82489138468455,49.28080899794005,50.71919100205995,High Risk
MD04289,Infusion Pump,24-02-2019,6,UltraMed,Model-200,USA,1914.33,4.04,1,1,1,software crash caused operational delay; system reset initiated. minor issue temporary glitch,False,6-8 Years,45.45454545454545,10.899014778325125,8.333333333333332,5.139989632960919,15.888611450998813,84.11138854900119,Low Risk
MD04025,X-Ray Machine,17-10-2018,7,CardioSync,Model-250,UK,4972.65,2.64,3,0,1,Routine check completed; data lag observed during diagnostics. log cleaned system check passed,False,6-8 Years,54.54545454545454,6.588669950738918,0.0,16.280440427955455,16.141779979903674,83.85822002009633,Low Risk
MD02020,MRI Scanner,20-02-2019,6,CardioSync,Model-300,France,5095.31,4.62,3,0,1,Component inspection after detecting data lag; functionality restored. minor issue quick fix,False,6-8 Years,45.45454545454545,12.68472906403941,0.0,16.72725034140926,16.241777878402765,83.75822212159724,Low Risk
MD05127,Infusion Pump,11-11-2022,3,RescueTech,Model-150,France,2256.75,3.54,4,0,1,System performance degraded due to data lag; mitigation via component upgrade. log cleaned minor issue,False,3-5 Years,18.181818181818183,9.35960591133005,0.0,6.387312725777246,7.7217079549181005,92.2782920450819,Low Risk
MD04812,Defibrillator,17-12-2021,4,RescueTech,Model-200,Japan,20845.65,30.26,5,6,3,Routine check completed; data lag observed during diagnostics. software reset system check passed,False,3-5 Years,27.27272727272727,91.6256157635468,50.0,74.10054279427038,62.76233874246357,37.23766125753643,High Risk
MD00032,CT Scanner,27-11-2015,10,ScanPro,Model-150,UK,14711.13,9.61,5,0,2,Routine check completed; abnormal sound observed during diagnostics. driver update non-critical warning,False,9+ Years,81.81818181818183,28.048029556650246,0.0,51.75451026304084,35.12894728323961,64.87105271676039,Medium Risk
MD04625,X-Ray Machine,09-12-2016,9,UltraMed,Model-150,Japan,703.41,5.83,4,0,1,Routine check completed; battery wear observed during diagnostics. driver update component review,False,9+ Years,72.72727272727273,16.41009852216749,0.0,0.7290075654615136,19.614285615197097,80.3857143848029,Low Risk
MD02258,Infusion Pump,18-02-2024,1,UltraMed,Model-550,Canada,7278.57,4.27,1,1,1,Component inspection after detecting data lag; functionality restored. quick fix system check passed,False,0-2 Years,0.0,11.607142857142858,8.333333333333332,24.680146245918845,10.918172106326626,89.08182789367338,Low Risk
MD04082,MRI Scanner,29-03-2021,4,MedEquip,Model-650,Italy,8517.19,6.55,3,0,1,voltage spike caused operational delay; software patch initiated. log cleaned routine reset,True,3-5 Years,27.27272727272727,18.626847290640395,0.0,29.19203027495967,16.881005696729506,83.1189943032705,Low Risk
MD01360,CT Scanner,04-05-2023,2,RescueTech,Model-150,USA,1026.52,3.91,3,0,1,System performance degraded due to sensor misalignment; mitigation via software patch. reboot failed high priority failure,False,0-2 Years,9.090909090909092,10.498768472906406,0.0,1.9059906988061877,5.349010499814978,94.65098950018502,Low Risk
MD04141,Infusion Pump,14-08-2020,5,CardioSync,Model-450,Japan,3864.12,6.55,1,0,1,System performance degraded due to data lag; mitigation via recalibration. critical failure hardware fault,False,3-5 Years,36.36363636363637,18.626847290640395,0.0,12.24243135115012,15.309267730149415,84.69073226985059,Low Risk
MD02879,MRI Scanner,31-03-2022,3,ScanPro,Model-600,Italy,7868.97,7.09,1,0,2,Component component upgrade after detecting data lag; functionality restored. component issue average severity report,False,3-5 Years,18.181818181818183,20.289408866995075,0.0,26.830778668086825,15.089342030079525,84.91065796992048,Low Risk
MD00882,Defibrillator,21-06-2023,2,UltraMed,Model-150,France,12191.24,10.21,1,1,2,System performance degraded due to battery wear; mitigation via inspection. minor issue system check passed,False,0-2 Years,9.090909090909092,29.895320197044338,8.333333333333332,42.57538232554615,21.801854342404347,78.19814565759566,Low Risk
MD03579,Infusion Pump,12-01-2024,1,MedEquip,Model-300,Italy,15383.05,9.29,1,1,2,voltage spike caused operational delay; component upgrade initiated. moderate delay component review,False,0-2 Years,0.0,27.0628078817734,8.333333333333332,54.202093151088114,21.45926099474964,78.54073900525036,Low Risk
MD02057,Defibrillator,12-01-2017,8,CardioSync,Model-200,Japan,12800.42,8.06,2,1,2,Routine check completed; software crash observed during diagnostics. log cleaned routine reset,False,6-8 Years,63.63636363636363,23.275862068965523,8.333333333333332,44.79442409203716,31.16891616636982,68.83108383363017,Medium Risk
MD01050,CT Scanner,20-12-2013,12,MedEquip,Model-250,Japan,11801.0,8.49,2,2,2,Routine check completed; data lag observed during diagnostics. critical failure hardware fault,False,9+ Years,100.0,24.599753694581285,16.666666666666664,41.15386674894244,40.61069945816287,59.38930054183713,Medium Risk
MD04268,Infusion Pump,21-06-2019,6,ImagingTech,Model-450,France,6972.08,9.35,1,6,3,Routine check completed; abnormal sound observed during diagnostics. quick fix quick fix,False,6-8 Years,45.45454545454545,27.24753694581281,50.0,23.56370428949902,36.97791103255274,63.02208896744726,Medium Risk
MD04429,PET Scanner,24-07-2023,2,RescueTech,Model-400,Japan,14499.63,14.13,1,5,3,Component firmware update after detecting circuit failure; functionality restored. data loss sensor replacement,False,0-2 Years,9.090909090909092,41.96428571428572,41.66666666666667,50.98408553863616,37.10428464019477,62.89571535980523,Medium Risk
MD03744,X-Ray Machine,24-10-2021,4,RescueTech,Model-300,France,5046.5,6.2,1,0,1,circuit failure caused operational delay; software patch initiated. reboot failed system crash,False,3-5 Years,27.27272727272727,17.549261083743843,0.0,16.54945161423104,14.029214102514814,85.97078589748519,Low Risk
MD03228,Infusion Pump,18-06-2021,4,UltraMed,Model-100,UK,8282.14,2.86,5,1,1,Component component upgrade after detecting abnormal sound; functionality restored. reviewed logs moderate delay,False,3-5 Years,27.27272727272727,7.26600985221675,8.333333333333332,28.335820669894314,15.801512544189341,84.19848745581066,Low Risk
MD04064,Infusion Pump,25-11-2013,12,MedEquip,Model-400,Canada,7243.71,11.53,3,2,2,System performance degraded due to sensor misalignment; mitigation via inspection. reboot failed critical failure,False,9+ Years,100.0,33.95935960591133,16.666666666666664,24.55316276652051,40.0984404350775,59.9015595649225,Medium Risk
MD01243,MRI Scanner,21-08-2022,3,RescueTech,Model-550,USA,1953.75,0.75,5,3,1,voltage spike caused operational delay; software patch initiated. reboot failed critical failure,False,3-5 Years,18.181818181818183,0.769704433497537,25.0,5.283583687977623,12.423991704008422,87.57600829599158,Low Risk
MD04131,CT Scanner,10-09-2019,6,ScanPro,Model-400,Italy,3392.58,0.54,1,2,1,sensor misalignment caused operational delay; replacement initiated. critical failure emergency shutdown,False,6-8 Years,45.45454545454545,0.12315270935960604,16.666666666666664,10.5247666960873,16.232808242934432,83.76719175706558,Low Risk
MD05296,Infusion Pump,25-02-2014,11,CardioSync,Model-550,Canada,4332.77,6.84,2,0,1,sensor misalignment caused operational delay; software patch initiated. reboot failed critical failure,False,9+ Years,90.9090909090909,19.51970443349754,0.0,13.94956868964779,26.827643249797006,73.172356750203,Low Risk
MD05172,PET Scanner,26-01-2019,6,RescueTech,Model-250,Japan,6721.94,10.23,4,2,2,Routine check completed; abnormal sound observed during diagnostics. sensor replaced critical failure,False,6-8 Years,45.45454545454545,29.956896551724142,16.666666666666664,22.652526792749192,27.60848341497617,72.39151658502382,Medium Risk
MD01455,MRI Scanner,14-07-2023,2,UltraMed,Model-450,Italy,14109.5,11.51,5,0,2,Component firmware update after detecting battery wear; functionality restored. component issue average severity report,False,0-2 Years,9.090909090909092,33.89778325123153,0.0,49.56297065574254,21.90011092469979,78.09988907530021,Low Risk
MD02926,MRI Scanner,02-05-2016,9,CardioSync,Model-450,France,11596.8,13.53,1,0,2,Routine check completed; sensor misalignment observed during diagnostics. data loss system crash,False,9+ Years,72.72727272727273,40.11699507389162,0.0,40.41003351620751,34.66255977086354,65.33744022913646,Medium Risk
MD00079,X-Ray Machine,16-12-2022,3,CardioSync,Model-450,Japan,25493.84,24.27,3,5,3,Routine check completed; data lag observed during diagnostics. driver update driver update applied,False,3-5 Years,18.181818181818183,73.18349753694582,41.66666666666667,91.0323654880322,56.297885995053825,43.702114004946175,High Risk
MD01275,Infusion Pump,02-04-2016,9,CardioSync,Model-400,Canada,4976.33,7.14,3,3,1,System performance degraded due to circuit failure; mitigation via component upgrade. minor issue low priority fault,False,9+ Years,72.72727272727273,20.44334975369458,25.0,16.293845453893084,31.437228562341538,68.56277143765845,Medium Risk
MD00835,Defibrillator,09-12-2014,11,RescueTech,Model-450,Japan,5572.05,1.52,3,0,1,battery wear caused operational delay; inspection initiated. sensor replaced sensor replacement,False,9+ Years,90.9090909090909,3.140394088669951,0.0,18.463856880949166,22.816707784609,77.18329221539099,Low Risk
MD01045,Defibrillator,10-04-2023,2,RescueTech,Model-550,France,7788.49,3.31,5,1,1,Component component upgrade after detecting abnormal sound; functionality restored. component issue performance warning,False,0-2 Years,9.090909090909092,8.651477832512317,8.333333333333332,26.537616579102952,12.221148483756103,87.77885151624389,Low Risk
MD00748,PET Scanner,20-11-2015,10,ImagingTech,Model-100,Canada,1752.74,6.29,3,0,1,System performance degraded due to battery wear; mitigation via component upgrade. minor issue minor issue,False,9+ Years,81.81818181818183,17.826354679802957,0.0,4.551370572835371,22.621816882144326,77.37818311785567,Low Risk
MD00148,Infusion Pump,22-10-2016,9,ScanPro,Model-550,Japan,15822.48,9.01,2,1,2,Component system reset after detecting sensor misalignment; functionality restored. driver update component review,False,9+ Years,72.72727272727273,26.20073891625616,8.333333333333332,55.80279166950491,36.06623455423238,63.93376544576762,Medium Risk
MD04304,Infusion Pump,24-12-2013,12,MedEquip,Model-300,Japan,3058.34,3.39,2,0,1,Routine check completed; software crash observed during diagnostics. reviewed logs driver update applied,False,9+ Years,100.0,8.897783251231528,0.0,9.307240644621471,24.530783104293754,75.46921689570624,Low Risk
MD01287,Defibrillator,15-05-2017,8,UltraMed,Model-150,UK,7873.01,2.38,4,0,1,Routine check completed; voltage spike observed during diagnostics. component issue device required inspection,False,6-8 Years,63.63636363636363,5.788177339901479,0.0,26.845495055257484,19.832824940294667,80.16717505970533,Low Risk
MD01691,PET Scanner,23-04-2022,3,CardioSync,Model-250,France,21039.13,18.06,4,4,3,overheating caused operational delay; system reset initiated. data loss high priority failure,False,3-5 Years,18.181818181818183,54.06403940886699,33.33333333333333,74.80532660362177,44.816640779748084,55.183359220251916,Medium Risk
MD00515,Infusion Pump,25-08-2021,4,UltraMed,Model-350,UK,18236.73,14.81,2,2,2,Routine check completed; data lag observed during diagnostics. quick fix low priority fault,False,3-5 Years,27.27272727272727,44.05788177339902,16.666666666666664,64.59710793850736,36.59133157426663,63.40866842573337,Medium Risk
MD04916,CT Scanner,12-04-2023,2,MedEquip,Model-650,UK,5517.41,4.2,2,1,2,Component firmware update after detecting software crash; functionality restored. log cleaned minor issue,False,0-2 Years,9.090909090909092,11.391625615763548,8.333333333333332,18.264821387136056,11.388633780338093,88.6113662196619,Low Risk
MD01318,Defibrillator,21-08-2019,6,MedEquip,Model-250,Canada,8447.11,8.76,3,1,2,Routine check completed; battery wear observed during diagnostics. reviewed logs component review,False,6-8 Years,45.45454545454545,25.431034482758623,8.333333333333332,28.936751954929974,25.007569826722673,74.99243017327733,Low Risk
MD01865,MRI Scanner,14-03-2018,7,ImagingTech,Model-300,UK,18158.04,19.91,1,2,3,software crash caused operational delay; firmware update initiated. sensor replaced critical malfunction,False,6-8 Years,54.54545454545454,59.759852216748776,16.666666666666664,64.31046622898772,46.699139819913086,53.300860180086914,Medium Risk
MD00399,Defibrillator,05-05-2023,2,ScanPro,Model-600,France,6699.6,14.38,3,3,2,Component recalibration after detecting abnormal sound; functionality restored. reboot failed critical failure,False,0-2 Years,9.090909090909092,42.73399014778326,25.0,22.571149542899548,26.652608771096705,73.34739122890329,Low Risk
